companyCode,companyName,sapDocNo,reference,sapDocType,bussinessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,InvSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalInd,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata BlueScope Steel Ltd,1400007584,,DZ,1106,2019,8,11/13/2019,11/13/2019,-506582.87,-506582.87,INR,-506582.87,INR,0,0,-506582.87,0,0,313029,Tata Steel Limited,,IL36701911134707|HDFCR52019111,IL36701911134707|HDFCR520,1400007584,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100162620,11/23/2019,11/14/2019,12:22:29 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,112998,CI1904107031,RV,1109,2019,11,2/22/2020,2/22/2020,1424188.53,1206939.43,INR,1424188.53,INR,0,217249.1,1206939.43,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62774,,3700802539/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,4:31:21 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,112999,CI1904107032,RV,1109,2019,11,2/22/2020,2/22/2020,108808.66,92210.73,INR,108808.66,INR,0,16597.93,92210.73,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62772,,3700802539/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,4:32:32 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,113000,CI1904107033,RV,1109,2019,11,2/22/2020,2/22/2020,1183357.76,1002845.56,INR,1183357.76,INR,0,180512.2,1002845.56,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62773,,3700802539/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,4:33:25 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100162620,,AB,1106,2019,8,11/23/2019,11/23/2019,506582.87,506582.87,INR,506582.87,INR,0,0,506582.87,0,0,313029,Tata Steel Limited,,,,100162620,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100162620,11/23/2019,11/23/2019,4:06:20 PM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100141449,,AB,1109,2019,7,10/28/2019,10/28/2019,4248,4248,INR,4248,INR,0,0,4248,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1904103966,,60959,,3700796847/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,10/28/2019,8:54:48 AM,0,0,,,11
1000,Tata BlueScope Steel Ltd,110181,CI1902102912,RV,1112,2019,9,12/14/2019,12/14/2019,92084.84,78038,INR,92084.84,INR,0,14046.84,78038,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62187,,3700800558/118,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100194025,12/25/2019,12/14/2019,6:03:50 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000292,TDS APRIL TO SEP,DA,1101,2019,8,11/27/2019,11/27/2019,-247,-247,INR,-247,INR,-247,0,-247,0,0,312193,Tata Steel Limited ( Kalinganagar),,BBNT00115D TDS Ded @2% 12300.74 April To Sept-19,TDS APRIL TO SEPTEMBER,1600000292,,,,310300,Customer - Advance against Sale,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,19,H,A,,,,11/27/2019,6:25:04 AM,0,0,,,9
1000,Tata BlueScope Steel Ltd,113001,CI1904107034,RV,1109,2019,11,2/22/2020,2/22/2020,252860.02,214288.15,INR,252860.02,INR,0,38571.87,214288.15,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62805,,3700802539/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,4:35:08 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100173333,,AB,1101,2019,8,11/30/2019,11/30/2019,6325,6325,INR,6325,INR,0,0,6325,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100173333,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100173333,11/30/2019,12/1/2019,1:35:02 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100141449,,AB,1109,2019,7,10/28/2019,10/28/2019,142649.54,142649.54,INR,142649.54,INR,0,0,142649.54,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1904103969,,60960,,3700796847/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,10/28/2019,8:54:48 AM,0,0,,,14
1000,Tata BlueScope Steel Ltd,109743,CI1901101952,RV,1108,2019,8,11/30/2019,11/30/2019,100485.26,85157,INR,100485.26,INR,0,15328.26,85157,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,61995,,2300051923/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100173564,11/30/2019,11/30/2019,6:02:07 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000304,TDS APRIL TO SEP,DA,1101,2019,8,11/28/2019,11/28/2019,-2843,-2843,INR,-2843,INR,-2843,0,-2843,0,0,304431,Tata Steel Limited (Tubes Division),,RCHT00079C TDS Ded @2% 142130.9 April To Sept-19,TDS APRIL TO SEPTEMBER,1600000304,,,,310300,Customer - Advance against Sale,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,19,H,A,,100173526,11/30/2019,11/28/2019,5:48:15 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,107672,SI1901100044,RV,1108,2019,7,10/10/2019,10/10/2019,1769392.3,1499485,INR,1769392.3,INR,0,269907.3,1499485,0,0,313029,Tata Steel Limited,,,,2423,,3000126116/054,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100141455,10/28/2019,10/10/2019,1:42:32 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100141514,,AB,1101,2019,7,10/28/2019,10/28/2019,923939.6,923939.6,INR,923939.6,INR,0,0,923939.6,0,0,318999,Tata Steel Limited,,SI1901100042,,2388,,3000125388/806,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100198535,12/29/2019,10/28/2019,10:00:30 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100194025,,AB,1112,2019,9,12/25/2019,12/25/2019,189259.62,189259.62,INR,189259.62,INR,0,0,189259.62,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902102910,,62148,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/25/2019,8:54:39 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,113002,CI1904107035,RV,1109,2019,11,2/22/2020,2/22/2020,225982.88,191510.91,INR,225982.88,INR,0,34471.97,191510.91,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62772,,3700802539/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,4:36:14 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100194025,,AB,1112,2019,9,12/25/2019,12/25/2019,67385.08,67385.08,INR,67385.08,INR,0,0,67385.08,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902102994,,62150,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/25/2019,8:54:39 AM,0,0,,,23
1000,Tata BlueScope Steel Ltd,100194025,,AB,1112,2019,9,12/25/2019,12/25/2019,95478.52,95478.52,INR,95478.52,INR,0,0,95478.52,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902102913,,62147,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/25/2019,8:54:39 AM,0,0,,,10
1000,Tata BlueScope Steel Ltd,100173564,,AB,1109,2019,8,11/30/2019,11/30/2019,42404.1,42404.1,INR,42404.1,INR,0,0,42404.1,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100043,,2495,,4200001545/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100231550,1/29/2020,12/1/2019,3:34:50 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,110859,CI1902103147,RV,1112,2019,9,12/29/2019,12/29/2019,7059.83,5982.91,INR,7059.83,INR,0,1076.92,5982.91,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62194,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100199799,12/31/2019,12/29/2019,4:30:29 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100141449,,AB,1109,2019,7,10/28/2019,10/28/2019,1424503.08,1424503.08,INR,1424503.08,INR,0,0,1424503.08,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1904104312,,60958,,3700796847/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,10/28/2019,8:54:48 AM,0,0,,,26
1000,Tata BlueScope Steel Ltd,113021,CI1904107038,RV,1109,2019,11,2/22/2020,2/22/2020,962832.8,815960,INR,962832.8,INR,0,146872.8,815960,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63775,,3700799936/118,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,,,2/22/2020,6:55:27 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000315,TDS APRIL TO SEP,DA,1101,2019,8,11/29/2019,11/29/2019,-5177,-5177,INR,-5177,INR,-5177,0,-5177,0,0,312193,Tata Steel Limited ( Kalinganagar),,RCHT00110F TDS Ded @2% 258844.2 April To Sept-19,TDS APRIL TO SEP,1600000315,,,,310300,Customer - Advance against Sale,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,19,H,A,,100173563,11/30/2019,11/29/2019,10:54:58 PM,0,0,,,46
1000,Tata BlueScope Steel Ltd,109670,CI1901101939,RV,1108,2019,8,11/29/2019,11/29/2019,1121875.9,950742.28,INR,1121875.9,INR,0,171133.62,950742.28,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,61044,,2300051923/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100173564,11/30/2019,11/29/2019,8:59:59 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,110865,CI1902103153,RV,1112,2019,9,12/29/2019,12/29/2019,45946.37,38937.6,INR,45946.37,INR,0,7008.77,38937.6,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62396,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100199799,12/31/2019,12/29/2019,4:56:42 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100199799,,AB,1112,2019,9,12/31/2019,12/31/2019,228095.89,228095.89,INR,228095.89,INR,0,0,228095.89,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103146,,62191,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/31/2019,6:42:26 AM,0,0,,,5
1000,Tata BlueScope Steel Ltd,100173530,,AB,1109,2019,8,11/30/2019,11/30/2019,7560,7560,INR,7560,INR,0,0,7560,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100040,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/1/2019,3:05:57 PM,0,0,,,6
1000,Tata BlueScope Steel Ltd,100199799,,AB,1112,2019,9,12/31/2019,12/31/2019,20561,20561,INR,20561,INR,0,0,20561,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103159,,62198,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/31/2019,6:42:26 AM,0,0,,,17
1000,Tata BlueScope Steel Ltd,110408,CI1902102985,RV,1112,2019,9,12/21/2019,12/21/2019,153594.09,130164.48,INR,153594.09,INR,0,23429.61,130164.48,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62109,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100194025,12/25/2019,12/21/2019,1:44:29 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100199799,,AB,1112,2019,9,12/31/2019,12/31/2019,57023.98,57023.98,INR,57023.98,INR,0,0,57023.98,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103149,,62195,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/31/2019,6:42:26 AM,0,0,,,8
1000,Tata BlueScope Steel Ltd,100172891,,AB,1109,2019,8,11/30/2019,11/30/2019,-7436,-7436,INR,-7436,INR,0,0,-7436,0,0,304431,Tata Steel Limited (Tubes Division),,,,100172891,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100172891,11/30/2019,12/1/2019,6:15:50 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100173604,,AB,1101,2019,8,11/30/2019,11/30/2019,1977230.75,1977230.75,INR,1977230.75,INR,0,0,1977230.75,0,0,318999,Tata Steel Limited,,SI1901100050,,2388,,3000125388/806,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100210305,12/31/2019,12/1/2019,4:56:19 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100141455,,AB,1108,2019,7,10/28/2019,10/28/2019,1769392.3,1769392.3,INR,1769392.3,INR,0,0,1769392.3,0,0,313029,Tata Steel Limited,,SI1901100044,,2423,,3000126116/054,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100194026,12/25/2019,10/28/2019,9:00:22 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400006548,,DZ,1101,2019,7,10/1/2019,10/1/2019,-283342.34,-283342.34,INR,-283342.34,INR,0,0,-283342.34,0,0,304431,Tata Steel Limited (Tubes Division),,IL36701910017095|HDFCR52019100,IL36701910017095|HDFCR520,1400006548,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100141416,10/28/2019,10/10/2019,1:10:34 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100173564,,AB,1108,2019,8,11/30/2019,11/30/2019,260780,260780,INR,260780,INR,0,0,260780,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1901101935,,61242,,2300051923/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/1/2019,3:34:50 PM,0,0,,,13
1000,Tata BlueScope Steel Ltd,113022,CI1904107039,RV,1109,2019,11,2/22/2020,2/22/2020,619997.39,525421.52,INR,619997.39,INR,0,94575.87,525421.52,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63775,,3700799936/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,6:57:08 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100141449,,AB,1109,2019,7,10/28/2019,10/28/2019,467237.02,467237.02,INR,467237.02,INR,0,0,467237.02,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1904103943,,60958,,3700796847/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,10/28/2019,8:54:48 AM,0,0,,,5
1000,Tata BlueScope Steel Ltd,100141449,,AB,1109,2019,7,10/28/2019,10/28/2019,2990371.32,2990371.32,INR,2990371.32,INR,0,0,2990371.32,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1904104293,,60942,,3700796847/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,10/28/2019,8:54:48 AM,0,0,,,22
1000,Tata BlueScope Steel Ltd,100194025,,AB,1112,2019,9,12/25/2019,12/25/2019,190524.26,190524.26,INR,190524.26,INR,0,0,190524.26,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902102914,,62147,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/25/2019,8:54:39 AM,0,0,,,11
1000,Tata BlueScope Steel Ltd,100199799,,AB,1109,2019,9,12/31/2019,12/31/2019,244566.8,244566.8,INR,244566.8,INR,0,0,244566.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100049,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100242296,1/31/2020,12/31/2019,6:42:26 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,110162,CI1902102902,RV,1112,2019,9,12/14/2019,12/14/2019,17751.2,15043.39,INR,17751.2,INR,0,2707.81,15043.39,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62148,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100194025,12/25/2019,12/14/2019,4:38:04 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100141514,,AB,1101,2019,7,10/28/2019,10/28/2019,2075013.48,2075013.48,INR,2075013.48,INR,0,0,2075013.48,0,0,318999,Tata Steel Limited,,RI1901100034,,61348,,2300050954,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173604,11/30/2019,10/28/2019,10:00:30 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100210304,,AB,1109,2019,9,12/31/2019,12/31/2019,5619,5619,INR,5619,INR,0,0,5619,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100048,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/1/2020,9:52:24 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,1600000304,TDS APRIL TO SEP,DA,1101,2019,8,11/28/2019,11/28/2019,-5393,-5393,INR,-5393,INR,-5393,0,-5393,0,0,304431,Tata Steel Limited (Tubes Division),,RCHT00079C TDS Ded @2% 269637 April To Sept-19,TDS APRIL TO SEPTEMBER,1600000304,,,,310300,Customer - Advance against Sale,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,19,H,A,,100172891,11/30/2019,11/28/2019,5:48:15 AM,0,0,,,10
1000,Tata BlueScope Steel Ltd,113023,CI1904107040,RV,1109,2019,11,2/22/2020,2/22/2020,1035213.12,877299.25,INR,1035213.12,INR,0,157913.87,877299.25,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63775,,3700799936/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,6:58:24 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400009039,,DZ,1106,2019,9,12/27/2019,12/27/2019,-2221397.2,-2221397.2,INR,-2221397.2,INR,0,0,-2221397.2,0,0,305576,Tata Steel Ltd.,,IL36701912273630|HDFCR52019122,IL36701912273630|HDFCR520,1400009039,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100199787,12/30/2019,12/30/2019,12:24:20 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100210305,,AB,1101,2019,9,12/31/2019,12/31/2019,-1977230.75,-1977230.75,INR,-1977230.75,INR,0,0,-1977230.75,0,0,318999,Tata Steel Limited,,,,100210305,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100210305,12/31/2019,1/1/2020,9:54:39 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1600000292,TDS APRIL TO SEP,DA,1101,2019,8,11/27/2019,11/27/2019,-4108,-4108,INR,-4108,INR,-4108,0,-4108,0,0,312193,Tata Steel Limited ( Kalinganagar),,BBNT00115D TDS Ded @2% 205400 April To Sept-19,TDS APRIL TO SEPTEMBER,1600000292,,,,310300,Customer - Advance against Sale,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,19,H,A,,,,11/27/2019,6:25:04 AM,0,0,,,14
1000,Tata BlueScope Steel Ltd,1400007215,,DZ,1106,2019,7,10/30/2019,10/30/2019,-3886678.1,-3886678.1,INR,-3886678.1,INR,0,0,-3886678.1,0,0,311155,Tata steel (Engineering Services),,IL36701910303262|HDFCR52019103,IL36701910303262|HDFCR520,1400007215,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100143931,10/31/2019,10/31/2019,11:58:03 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100173564,,AB,1108,2019,8,11/30/2019,11/30/2019,78427.52,78427.52,INR,78427.52,INR,0,0,78427.52,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1901101950,,61993,,2300051923/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/1/2019,3:34:50 PM,0,0,,,20
1000,Tata BlueScope Steel Ltd,100173604,,AB,1101,2019,8,11/30/2019,11/30/2019,728885.7,728885.7,INR,728885.7,INR,728885.7,0,728885.7,0,0,318999,Tata Steel Limited,,Erection Retention,,100173604,,,,111105,Customer - Retention,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,Y,,100198535,12/29/2019,12/1/2019,4:56:19 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,110425,CI1902103001,RV,1112,2019,9,12/21/2019,12/21/2019,34897.32,29574,INR,34897.32,INR,0,5323.32,29574,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62391,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100194025,12/25/2019,12/21/2019,3:06:44 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000316,TDS APRIL TO SEP,DA,1101,2019,8,11/29/2019,11/29/2019,-159,-159,INR,-159,INR,-159,0,-159,0,0,318420,Tata Steel Limited - LD1 Fire Servi,,RCHT00110F TDS Ded @2% 7926.49 April To Sept-19,TDS APRIL TO SEP,1600000316,,,,310300,Customer - Advance against Sale,111201,TDS Received - Customer,,111201,TDS Received - Customer,0,19,H,A,,,,11/29/2019,10:57:14 PM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100194025,,AB,1112,2019,9,12/25/2019,12/25/2019,155099.2,155099.2,INR,155099.2,INR,0,0,155099.2,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103003,,62396,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/25/2019,8:54:39 AM,0,0,,,32
1000,Tata BlueScope Steel Ltd,100199795,,AB,1109,2019,9,12/31/2019,12/31/2019,-2407200,-2407200,INR,-2407200,INR,0,0,-2407200,0,0,311155,Tata steel (Engineering Services),,,,100199795,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100199795,12/31/2019,12/31/2019,6:27:39 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100162592,,AB,1109,2019,8,11/23/2019,11/23/2019,1970625.31,1970625.31,INR,1970625.31,INR,0,0,1970625.31,0,0,307259,Tata Steel Limited,,CI1904104560,,61927,,3700800342/961,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100229118,1/26/2020,11/23/2019,3:46:22 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100199799,,AB,1112,2019,9,12/31/2019,12/31/2019,20268.25,20268.25,INR,20268.25,INR,0,0,20268.25,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103148,,62195,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/31/2019,6:42:26 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,110424,CI1902103000,RV,1112,2019,9,12/21/2019,12/21/2019,40713.54,34503,INR,40713.54,INR,0,6210.54,34503,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62200,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100194025,12/25/2019,12/21/2019,3:02:36 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000267,TDS TRF TO ADV,DA,1106,2019,7,10/31/2019,10/31/2019,-448,-448,INR,-448,INR,-448,0,-448,0,0,312193,Tata Steel Limited ( Kalinganagar),,BBNT00115D TDS Ded @2% 11159.39 Jan To March-19*2,TDS Trf to adv,1600000267,,,,310300,Customer - Advance against Sale,312193,Tata Steel Limited ( Kalinganagar),,312193,Tata Steel Limited ( Kalinganagar),0,19,H,A,,,,11/1/2019,12:32:39 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,113024,CI1904107041,RV,1109,2019,11,2/22/2020,2/22/2020,370049.18,313601,INR,370049.18,INR,0,56448.18,313601,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63775,,3700799936/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/22/2020,6:59:37 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100141514,,AB,1101,2019,7,10/28/2019,10/28/2019,-3068956.53,-3068956.53,INR,-3068956.53,INR,0,0,-3068956.53,0,0,318999,Tata Steel Limited,,,,100141514,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100141514,10/28/2019,10/28/2019,10:00:30 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100209795,,AB,1109,2019,9,12/31/2019,12/31/2019,1250608.57,1250608.57,INR,1250608.57,INR,0,0,1250608.57,0,0,309728,Tata Steel Ltd - Growth Shop,,CI1904105607,,62731,,3700802296/146,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/1/2020,4:21:17 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100199799,,AB,1112,2019,9,12/31/2019,12/31/2019,65516.91,65516.91,INR,65516.91,INR,0,0,65516.91,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103155,,62197,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,12/31/2019,6:42:26 AM,0,0,,,13
