Company_Code,Company_Name,SAP_Doc_Number,Reference,Document_Type,Business_Area,Branch/Alloc.,Fiscal_Year,Posting_Period,DocChq_Date,Posting_Date,Amount_in_Local_Currency ,Local_Currency,Amount_in_Document_Currency ,Document_Currency,Discount_Base_Amount,GST_Amount,Net_Amount ,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,VendorCustomer,VendorCustomer_Name,Trading_Partner,Text_                                                                                                    ,HDR_Text                                                                                                    ,InvSO_Reference,Plant,Purchasing_Document,Delivery_Note,Account,Account_Description,Offsetting_Account,Offsetting_Acct_Name,GRIR_Offsetting_Account,Final_Offsetting_Account,Final_Offsetting_Acct_Name,WBS_Element,Posting_Key,DebitCredit,Special_GL_Ind,Reversal_Indicator,Clearing_Doc,Clearing_Date,Entry_date,Entry_Time,Notional_GST,Gross_Amount_In_Local_Currency,DE_Indicator,PO_Line,Entry_Line
1000,Tata BlueScope Steel Ltd,100048555,,AB,1101,,2019,3,30/06/2019,30/06/2019,"1,373.00 ",INR,1373,INR,0,0,1373,0,0,312351,"Tata Steel Limited, Jamadoba Group",,,,100048555,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100048555,30/06/2019,01/07/2019,0.183784722222222,0,0,,,3
1000,Tata BlueScope Steel Ltd,100049039,,AB,1101,,2019,3,30/06/2019,30/06/2019,"(10,99,785.94)",INR,-1099785.94,INR,0,0,-1099785.94,0,0,318999,Tata Steel Limited,,,,100049039,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100049039,30/06/2019,01/07/2019,0.517731481481482,0,0,,,2
1000,Tata BlueScope Steel Ltd,100048609,,AB,1109,,2019,3,30/06/2019,30/06/2019,"3,013.00 ",INR,3013,INR,0,0,3013,0,0,318420,Tata Steel Limited - LD1 Fire Servi,,TDS SI1904100001 BP3-2391,,2391,,3800014533/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173338,30/11/2019,01/07/2019,0.208842592592593,0,0,,,1
1000,Tata BlueScope Steel Ltd,100048479,,AB,1108,,2019,3,30/06/2019,30/06/2019,"(10,14,767.56)",INR,-1014767.56,INR,0,0,-1014767.56,0,0,306263,Tata Steel limited ( CRC ),,,,100048479,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100048479,30/06/2019,01/07/2019,0.169166666666667,0,0,,,3
1000,Tata BlueScope Steel Ltd,100050545,,AB,1101,,2019,3,30/06/2019,30/06/2019,"17,73,964.04 ",INR,1773964.04,INR,0,0,1773964.04,0,0,318999,Tata Steel Limited,,SI1901100014,,2388,,3000125388/806,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100076146,26/08/2019,01/07/2019,0.708125,0,0,,,1
1000,Tata BlueScope Steel Ltd,100050988,,AB,1106,,2019,3,30/06/2019,30/06/2019,(70.00),INR,-70,INR,0,0,-70,0,0,312351,"Tata Steel Limited, Jamadoba Group",,,,100050988,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100050988,30/06/2019,01/07/2019,0.756828703703704,0,0,,,2
1000,Tata BlueScope Steel Ltd,100050545,,AB,1101,,2019,3,30/06/2019,30/06/2019,"1,97,107.12 ",INR,197107.12,INR,0,0,197107.12,0,0,318999,Tata Steel Limited,,,,100050545,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100050545,30/06/2019,01/07/2019,0.708125,0,0,,,2
1000,Tata BlueScope Steel Ltd,100048479,,AB,1108,,2019,3,30/06/2019,30/06/2019,"73,056.13 ",INR,73056.13,INR,0,0,73056.13,0,0,306263,Tata Steel limited ( CRC ),,CI1901100737,,58335,,2300051433/814,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100055939,25/07/2019,01/07/2019,0.169166666666667,0,0,,,2
1000,Tata BlueScope Steel Ltd,100048554,,AB,1109,,2019,3,30/06/2019,30/06/2019,"4,32,824.00 ",INR,432824,INR,0,0,432824,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100017,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100057890,31/07/2019,01/07/2019,0.181689814814815,0,0,,,1
1000,Tata BlueScope Steel Ltd,100049039,,AB,1101,,2019,3,30/06/2019,30/06/2019,26.19 ,INR,26.19,INR,0,0,26.19,0,0,318999,Tata Steel Limited,,,,100049039,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100082045,31/08/2019,01/07/2019,0.517731481481482,0,0,,,1
1000,Tata BlueScope Steel Ltd,100048554,,AB,1101,,2019,3,30/06/2019,30/06/2019,"(19,270.00)",INR,-19270,INR,0,0,-19270,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100048554,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100048554,30/06/2019,01/07/2019,0.181689814814815,0,0,,,3
1000,Tata BlueScope Steel Ltd,100050530,,AB,1109,,2019,3,30/06/2019,30/06/2019,374.00 ,INR,374,INR,0,0,374,0,0,312193,Tata Steel Limited ( Kalinganagar),,Bal CI0004107094,,55901,,2300049475/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,01/07/2019,0.639074074074074,0,0,,,1
1000,Tata BlueScope Steel Ltd,100049039,,AB,1101,,2019,3,30/06/2019,30/06/2019,"10,99,759.75 ",INR,1099759.75,INR,0,0,1099759.75,0,0,318999,Tata Steel Limited,,,,100049039,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100049039,30/06/2019,01/07/2019,0.517731481481482,0,0,,,3
1000,Tata BlueScope Steel Ltd,100048476,,AB,1106,,2019,3,30/06/2019,30/06/2019,(0.18),INR,-0.18,INR,0,0,-0.18,0,0,304431,Tata Steel Limited (Tubes Division),,,,100048476,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,19,H,A,,100143915,31/10/2019,01/07/2019,0.165833333333333,0,0,,,1
1000,Tata BlueScope Steel Ltd,100048886,,AB,1106,,2019,3,30/06/2019,30/06/2019,195.62 ,INR,195.62,INR,0,0,195.62,0,0,306263,Tata Steel limited ( CRC ),,,,100048886,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100048886,30/06/2019,01/07/2019,0.262511574074074,0,0,,,1
1000,Tata BlueScope Steel Ltd,100050529,,AB,1108,,2019,3,30/06/2019,30/06/2019,"26,96,043.87 ",INR,2696043.87,INR,0,0,2696043.87,0,0,306263,Tata Steel limited ( CRC ),,CI1901100664,,58335,,2300051433/814,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100055939,25/07/2019,01/07/2019,0.632777777777778,0,0,,,1
1000,Tata BlueScope Steel Ltd,100048554,,AB,1301,,2019,3,30/06/2019,30/06/2019,(448.00),INR,-448,INR,-448,0,-448,0,0,312193,Tata Steel Limited ( Kalinganagar),,BBNT00115D TDS Ded @2% 11159.39 Jan To March-19*2,,100048554,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,14,H,,,100144402,31/10/2019,01/07/2019,0.181689814814815,0,0,,,2
1000,Tata BlueScope Steel Ltd,100048476,,AB,1106,,2019,3,30/06/2019,30/06/2019,0.25 ,INR,0.25,INR,0,0,0.25,0,0,304431,Tata Steel Limited (Tubes Division),,,,100048476,,,,310300,Customer - Advance against Sale,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,9,S,A,,100048476,30/06/2019,01/07/2019,0.165833333333333,0,0,,,4
1000,Tata BlueScope Steel Ltd,100050545,,AB,1101,,2019,3,30/06/2019,30/06/2019,"(19,71,071.16)",INR,-1971071.16,INR,0,0,-1971071.16,0,0,318999,Tata Steel Limited,,,,100050545,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100050545,30/06/2019,01/07/2019,0.708125,0,0,,,3
1000,Tata BlueScope Steel Ltd,100048609,,AB,1109,,2019,3,30/06/2019,30/06/2019,"(1,87,065.11)",INR,-187065.11,INR,0,0,-187065.11,0,0,318420,Tata Steel Limited - LD1 Fire Servi,,,,100048609,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100048609,30/06/2019,01/07/2019,0.208842592592593,0,0,,,3
1000,Tata BlueScope Steel Ltd,100048555,,AB,1101,,2019,3,30/06/2019,30/06/2019,"(1,303.00)",INR,-1303,INR,0,0,-1303,0,0,312351,"Tata Steel Limited, Jamadoba Group",,,,100048555,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100048555,30/06/2019,01/07/2019,0.183784722222222,0,0,,,2
1000,Tata BlueScope Steel Ltd,100050529,,AB,1108,,2019,3,30/06/2019,30/06/2019,"(39,49,685.87)",INR,-3949685.87,INR,0,0,-3949685.87,0,0,306263,Tata Steel limited ( CRC ),,,,100050529,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100050529,30/06/2019,01/07/2019,0.632777777777778,0,0,,,2
1000,Tata BlueScope Steel Ltd,100050988,,AB,1101,,2019,3,30/06/2019,30/06/2019,70.00 ,INR,70,INR,0,0,70,0,0,312351,"Tata Steel Limited, Jamadoba Group",,,,100050988,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100050988,30/06/2019,01/07/2019,0.756828703703704,0,0,,,1
1000,Tata BlueScope Steel Ltd,100048476,,AB,1101,,2019,3,30/06/2019,30/06/2019,"47,525.00 ",INR,47525,INR,0,0,47525,0,0,304431,Tata Steel Limited (Tubes Division),,,,100048476,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,7,S,,,100048476,30/06/2019,01/07/2019,0.165833333333333,0,0,,,2
1000,Tata BlueScope Steel Ltd,100055956,,AB,1109,,2019,4,25/07/2019,25/07/2019,"(6,72,600.00)",INR,-672600,INR,0,0,-672600,0,0,313029,Tata Steel Limited,,,,100055956,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100055956,25/07/2019,25/07/2019,0.656712962962963,0,0,,,1
1000,Tata BlueScope Steel Ltd,100055939,,AB,1108,,2019,4,25/07/2019,25/07/2019,"(27,69,100.00)",INR,-2769100,INR,0,0,-2769100,0,0,306263,Tata Steel limited ( CRC ),,,,100055939,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100055939,25/07/2019,25/07/2019,0.638715277777778,0,0,,,1
1000,Tata BlueScope Steel Ltd,100055938,,AB,1106,,2019,4,25/07/2019,25/07/2019,"31,43,638.00 ",INR,3143638,INR,0,0,3143638,0,0,305576,Tata Steel Ltd.,,,,100055938,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100055938,25/07/2019,25/07/2019,0.638136574074074,0,0,,,2
1000,Tata BlueScope Steel Ltd,100055938,,AB,1109,,2019,4,25/07/2019,25/07/2019,"(31,43,638.00)",INR,-3143638,INR,0,0,-3143638,0,0,305576,Tata Steel Ltd.,,,,100055938,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100055938,25/07/2019,25/07/2019,0.638136574074074,0,0,,,1
1000,Tata BlueScope Steel Ltd,100055939,,AB,1106,,2019,4,25/07/2019,25/07/2019,"73,056.00 ",INR,73056,INR,0,0,73056,0,0,306263,Tata Steel limited ( CRC ),,,,100055939,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100055939,25/07/2019,25/07/2019,0.638715277777778,0,0,,,3
1000,Tata BlueScope Steel Ltd,100055942,,AB,1109,,2019,4,25/07/2019,25/07/2019,"(2,54,204.56)",INR,-254204.56,INR,0,0,-254204.56,0,0,307259,Tata Steel Limited,,,,100055942,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100055942,25/07/2019,25/07/2019,0.640706018518519,0,0,,,2
1000,Tata BlueScope Steel Ltd,100055939,,AB,1101,,2019,4,25/07/2019,25/07/2019,"26,96,044.00 ",INR,2696044,INR,0,0,2696044,0,0,306263,Tata Steel limited ( CRC ),,,,100055939,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100055939,25/07/2019,25/07/2019,0.638715277777778,0,0,,,2
1000,Tata BlueScope Steel Ltd,100055956,,AB,1106,,2019,4,25/07/2019,25/07/2019,"6,72,600.00 ",INR,672600,INR,0,0,672600,0,0,313029,Tata Steel Limited,,,,100055956,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100055956,25/07/2019,25/07/2019,0.656712962962963,0,0,,,2
1000,Tata BlueScope Steel Ltd,100055942,,AB,1109,,2019,4,25/07/2019,25/07/2019,"2,54,204.56 ",INR,254204.56,INR,0,0,254204.56,0,0,307259,Tata Steel Limited,,CI1904102094,,59465,,4404614041/961,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100081970,31/08/2019,25/07/2019,0.640706018518519,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057535,LD DEBIT,AB,1101,,2019,4,30/07/2019,30/07/2019,"24,753.60 ",INR,24753.6,INR,0,0,24753.6,0,0,315113,Tata Steel Limited,,LD Debit as per mail Attchment  ( GST ),LD Debit,100057535,,,,110000,Customer - Domestic,M0262,MUKTA ENGINEERS,,M0262,MUKTA ENGINEERS,0,4,S,,100057533,100057535,30/07/2019,30/07/2019,0.633321759259259,0,0,,,2
1000,Tata BlueScope Steel Ltd,100057533,LD DEBIT,SA,1101,,2019,4,30/07/2019,30/07/2019,"(24,753.60)",INR,-24753.6,INR,0,0,-24753.6,0,0,315113,Tata Steel Limited,,LD Debit as per mail Attchment  ( GST ),LD Debit,100057533,,,,110000,Customer - Domestic,M0262,MUKTA ENGINEERS,,M0262,MUKTA ENGINEERS,0,14,H,,100057535,100057535,30/07/2019,30/07/2019,0.622523148148148,0,0,,,2
1000,Tata BlueScope Steel Ltd,100058209,,AB,1109,,2019,4,31/07/2019,31/07/2019,"4,63,358.86 ",INR,463358.86,INR,0,0,463358.86,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100019,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100058463,31/07/2019,01/08/2019,0.197037037037037,0,0,,,2
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,,2019,4,31/07/2019,31/07/2019,"7,696.00 ",INR,7696,INR,0,0,7696,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100016,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,31/07/2019,0.622083333333333,0,0,,,4
1000,Tata BlueScope Steel Ltd,100057905,,AB,1106,,2019,4,31/07/2019,31/07/2019,"31,99,939.56 ",INR,3199939.56,INR,0,0,3199939.56,0,0,305576,Tata Steel Ltd.,,,,100057905,,,,310300,Customer - Advance against Sale,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,9,S,A,,100057905,31/07/2019,31/07/2019,0.661875,0,0,,,3
1000,Tata BlueScope Steel Ltd,100058185,,AB,1106,,2019,4,31/07/2019,31/07/2019,"7,74,670.00 ",INR,774670,INR,0,0,774670,0,0,305576,Tata Steel Ltd.,,,,100058185,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100058185,31/07/2019,01/08/2019,0.173715277777778,0,0,,,2
1000,Tata BlueScope Steel Ltd,100058228,,AB,1102,,2019,4,31/07/2019,31/07/2019,"(24,754.04)",INR,-24754.04,INR,0,0,-24754.04,0,0,315113,Tata Steel Limited,,,,100058228,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100058228,31/07/2019,01/08/2019,0.209675925925926,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057906,,AB,1109,,2019,4,31/07/2019,31/07/2019,"(3,80,140.76)",INR,-380140.76,INR,0,0,-380140.76,0,0,307259,Tata Steel Limited,,,,100057906,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100057906,31/07/2019,31/07/2019,0.664548611111111,0,0,,,1
1000,Tata BlueScope Steel Ltd,100058249,,AB,1109,,2019,4,31/07/2019,31/07/2019,"(36,14,555.84)",INR,-3614555.84,INR,0,0,-3614555.84,0,0,318179,Tata Steel Limited,,,,100058249,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100058249,31/07/2019,01/08/2019,0.222881944444444,0,0,,,3
1000,Tata BlueScope Steel Ltd,100058463,,AB,1109,,2019,4,31/07/2019,31/07/2019,"6,579.00 ",INR,6579,INR,0,0,6579,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100022,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/08/2019,0.576759259259259,0,0,,,4
1000,Tata BlueScope Steel Ltd,100058209,,AB,1109,,2019,4,31/07/2019,31/07/2019,"3,88,161.00 ",INR,388161,INR,0,0,388161,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100022,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100058463,31/07/2019,01/08/2019,0.197037037037037,0,0,,,5
1000,Tata BlueScope Steel Ltd,100058463,,AB,1109,,2019,4,31/07/2019,31/07/2019,"7,643.40 ",INR,7643.4,INR,0,0,7643.4,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100020,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/08/2019,0.576759259259259,0,0,,,2
1000,Tata BlueScope Steel Ltd,100057912,,AB,1101,,2019,4,31/07/2019,31/07/2019,"5,27,318.91 ",INR,527318.91,INR,0,0,527318.91,0,0,318999,Tata Steel Limited,,CI1901101069,,100057912,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100082045,31/08/2019,31/07/2019,0.699490740740741,0,0,,,4
1000,Tata BlueScope Steel Ltd,100057908,,AB,1109,,2019,4,31/07/2019,31/07/2019,"33,51,327.71 ",INR,3351327.71,INR,0,0,3351327.71,0,0,311155,Tata steel (Engineering Services),,CI1904102414,,59854,,4404744126/133,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100122462,30/09/2019,31/07/2019,0.687395833333333,0,0,,,1
1000,Tata BlueScope Steel Ltd,100058209,,AB,1108,,2019,4,31/07/2019,31/07/2019,"2,10,068.32 ",INR,210068.32,INR,0,0,210068.32,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1901100021,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100078765,29/08/2019,01/08/2019,0.197037037037037,0,0,,,1
1000,Tata BlueScope Steel Ltd,100058209,,AB,1109,,2019,4,31/07/2019,31/07/2019,"(24,45,983.06)",INR,-2445983.06,INR,0,0,-2445983.06,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100058209,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100058209,31/07/2019,01/08/2019,0.197037037037037,0,0,,,9
1000,Tata BlueScope Steel Ltd,100058209,,AB,1109,,2019,4,31/07/2019,31/07/2019,"3,44,383.00 ",INR,344383,INR,0,0,344383,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100021,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100058463,31/07/2019,01/08/2019,0.197037037037037,0,0,,,4
1000,Tata BlueScope Steel Ltd,100058186,,AB,1101,,2019,4,31/07/2019,31/07/2019,"9,41,711.00 ",INR,941711,INR,0,0,941711,0,0,306263,Tata Steel limited ( CRC ),,,,100058186,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100058186,31/07/2019,01/08/2019,0.174375,0,0,,,3
1000,Tata BlueScope Steel Ltd,100057912,,AB,1101,,2019,4,31/07/2019,31/07/2019,"15,15,260.96 ",INR,1515260.96,INR,0,0,1515260.96,0,0,318999,Tata Steel Limited,,SI1901100018,,2388,,3000125388/806,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100082045,31/08/2019,31/07/2019,0.699490740740741,0,0,,,7
1000,Tata BlueScope Steel Ltd,100057890,,AB,1108,,2019,4,31/07/2019,31/07/2019,"9,193.00 ",INR,9193,INR,0,0,9193,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100012,,2346,,4700070596/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,31/07/2019,0.622083333333333,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057912,,AB,1101,,2019,4,31/07/2019,31/07/2019,"76,34,994.63 ",INR,7634994.63,INR,0,0,7634994.63,0,0,318999,Tata Steel Limited,,,,100057912,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100057912,31/07/2019,31/07/2019,0.699490740740741,0,0,,,14
1000,Tata BlueScope Steel Ltd,100057907,,AB,1106,,2019,4,31/07/2019,31/07/2019,"3,80,140.76 ",INR,380140.76,INR,0,0,380140.76,0,0,305576,Tata Steel Ltd.,,,,100057907,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100057907,31/07/2019,31/07/2019,0.664814814814815,0,0,,,2
1000,Tata BlueScope Steel Ltd,100058209,,AB,1109,,2019,4,31/07/2019,31/07/2019,"3,62,094.80 ",INR,362094.8,INR,0,0,362094.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,SI1904100024,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100078765,29/08/2019,01/08/2019,0.197037037037037,0,0,,,7
1000,Tata BlueScope Steel Ltd,100057912,,AB,1108,,2019,4,31/07/2019,31/07/2019,"(17,83,508.37)",INR,-1783508.37,INR,0,0,-1783508.37,0,0,318999,Tata Steel Limited,,,,100057912,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100057912,31/07/2019,31/07/2019,0.699490740740741,0,0,,,12
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,,2019,4,31/07/2019,31/07/2019,"(17,18,091.80)",INR,-1718091.8,INR,0,0,-1718091.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100057890,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100057890,31/07/2019,31/07/2019,0.622083333333333,0,0,,,7
1000,Tata BlueScope Steel Ltd,100058463,,AB,1109,,2019,4,31/07/2019,31/07/2019,"7,853.54 ",INR,7853.54,INR,0,0,7853.54,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100019,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/08/2019,0.576759259259259,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,,2019,4,31/07/2019,31/07/2019,"6,917.00 ",INR,6917,INR,0,0,6917,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100014,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,31/07/2019,0.622083333333333,0,0,,,2
1000,Tata BlueScope Steel Ltd,100058186,,AB,1108,,2019,4,31/07/2019,31/07/2019,0.43 ,INR,0.43,INR,0,0,0.43,0,0,306263,Tata Steel limited ( CRC ),,,,58912,,2300051572/814,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100113124,24/09/2019,01/08/2019,0.174375,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057890,,AB,1109,,2019,4,31/07/2019,31/07/2019,"7,336.00 ",INR,7336,INR,0,0,7336,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100017,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,31/07/2019,0.622083333333333,0,0,,,5
1000,Tata BlueScope Steel Ltd,100058463,,AB,1109,,2019,4,31/07/2019,31/07/2019,"5,838.06 ",INR,5838.06,INR,0,0,5838.06,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1904100021,,2316,,4700069343/172,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100173563,30/11/2019,01/08/2019,0.576759259259259,0,0,,,3
1000,Tata BlueScope Steel Ltd,100058213,,AB,1108,,2019,4,31/07/2019,31/07/2019,"3,29,886.08 ",INR,329886.08,INR,0,0,329886.08,0,0,312948,"Tata Steel Limited, �Wire Division",,CI1901100358,,58353,,2100560010/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,100081995,31/08/2019,01/08/2019,0.202280092592593,0,0,,,1
1000,Tata BlueScope Steel Ltd,100057890,,AB,1108,,2019,4,31/07/2019,31/07/2019,"(5,42,372.84)",INR,-542372.84,INR,0,0,-542372.84,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100057890,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100057890,31/07/2019,31/07/2019,0.622083333333333,0,0,,,6
